track,proj,blk,stk,dist,reg,ten,floor,date,base_sqft,ph_sqft,extra,extra_pct,n_base,base_price,ph_price,base_psf,ph_psf,void_psf,ratio,headline_drop
newsale,RIVERFRONT RESIDENCES,41 HOUGANG AVENUE 7,11,19,North East Region,LH,17,2020-04-06,463,581,118,0.256,4,661546,691000,1429,1189,249,0.174,-0.1683
newsale,RIVERFRONT RESIDENCES,41 HOUGANG AVENUE 7,13,19,North East Region,LH,17,2021-01-26,517,635,118,0.229,7,754992,812112,1461,1279,482,0.3301,-0.1249
newsale,RIVERFRONT RESIDENCES,41 HOUGANG AVENUE 7,14,19,North East Region,LH,17,2020-04-30,463,581,118,0.256,4,665082,695000,1437,1196,253,0.1758,-0.1679
newsale,RIVERFRONT RESIDENCES,43 HOUGANG AVENUE 7,15,19,North East Region,LH,17,2021-01-22,915,1087,172,0.188,7,1286163,1350112,1406,1242,371,0.2641,-0.1166
newsale,RIVERFRONT RESIDENCES,43 HOUGANG AVENUE 7,16,19,North East Region,LH,17,2020-02-15,721,861,140,0.194,5,971040,1062000,1346,1233,650,0.4828,-0.084
newsale,RIVERFRONT RESIDENCES,43 HOUGANG AVENUE 7,17,19,North East Region,LH,17,2019-06-15,721,861,140,0.194,15,952536,1001000,1321,1162,346,0.2622,-0.1199
newsale,RIVERFRONT RESIDENCES,43 HOUGANG AVENUE 7,18,19,North East Region,LH,17,2021-02-06,915,1087,172,0.188,9,1287377,1346112,1407,1238,341,0.2424,-0.12
newsale,RIVERFRONT RESIDENCES,43 HOUGANG AVENUE 7,19,19,North East Region,LH,17,2021-03-09,915,1087,172,0.188,9,1257916,1339000,1375,1232,471,0.3424,-0.1042
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,23,19,North East Region,LH,17,2020-07-31,517,635,118,0.229,6,757472,799000,1466,1258,351,0.2392,-0.1418
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,24,19,North East Region,LH,17,2020-04-26,463,581,118,0.256,3,671968,702000,1452,1208,254,0.1747,-0.1681
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,26,19,North East Region,LH,17,2019-09-19,517,635,118,0.229,14,750502,792000,1453,1247,350,0.2413,-0.1415
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,28,19,North East Region,LH,17,2021-07-26,1410,1625,215,0.153,10,1978593,1985862,1403,1222,34,0.0241,-0.1293
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,29,19,North East Region,LH,17,2018-08-14,463,581,118,0.256,14,663832,701000,1434,1206,314,0.2189,-0.1591
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,30,19,North East Region,LH,17,2018-09-12,614,732,118,0.193,14,847472,898000,1381,1227,427,0.309,-0.1118
newsale,RIVERFRONT RESIDENCES,45 HOUGANG AVENUE 7,31,19,North East Region,LH,17,2018-12-04,721,861,140,0.194,15,957440,1005000,1328,1167,340,0.256,-0.1209
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,34,19,North East Region,LH,17,2020-07-19,517,635,118,0.229,10,746544,787000,1445,1239,342,0.2365,-0.1424
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,35,19,North East Region,LH,17,2020-04-04,463,581,118,0.256,4,658866,689000,1423,1185,254,0.1788,-0.1673
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,36,19,North East Region,LH,17,2020-04-17,463,581,118,0.256,3,658812,689000,1423,1185,255,0.1791,-0.1672
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,37,19,North East Region,LH,17,2019-12-01,517,635,118,0.229,14,716658,782000,1387,1231,552,0.3978,-0.1123
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,38,19,North East Region,LH,17,2018-08-10,1109,1292,183,0.165,11,1451436,1529000,1309,1184,424,0.3238,-0.0958
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,39,19,North East Region,LH,17,2018-07-05,721,861,140,0.194,15,967680,1015000,1342,1179,338,0.252,-0.1215
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,40,19,North East Region,LH,17,2018-07-05,614,732,118,0.193,14,848468,901000,1383,1231,444,0.3208,-0.1099
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,41,19,North East Region,LH,17,2018-07-17,463,581,118,0.256,16,664332,694000,1435,1194,251,0.1746,-0.1682
newsale,RIVERFRONT RESIDENCES,47 HOUGANG AVENUE 7,42,19,North East Region,LH,17,2019-04-28,1410,1625,215,0.153,3,1849416,1940000,1312,1194,421,0.3208,-0.09
newsale,RIVERFRONT RESIDENCES,49 HOUGANG AVENUE 7,43,19,North East Region,LH,17,2020-04-05,463,581,118,0.256,3,648208,695000,1400,1196,395,0.2822,-0.1462
newsale,RIVERFRONT RESIDENCES,49 HOUGANG AVENUE 7,46,19,North East Region,LH,17,2019-09-11,872,1033,161,0.185,3,1237152,1300000,1419,1258,389,0.2743,-0.1134
newsale,RIVERFRONT RESIDENCES,49 HOUGANG AVENUE 7,47,19,North East Region,LH,17,2020-03-16,1066,1249,183,0.172,4,1361620,1481000,1278,1186,652,0.5106,-0.0717
newsale,RIVERFRONT RESIDENCES,49 HOUGANG AVENUE 7,48,19,North East Region,LH,17,2020-10-16,872,1033,161,0.185,3,1187076,1272000,1362,1231,526,0.3863,-0.0959
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,49,19,North East Region,LH,17,2020-03-09,872,1033,161,0.185,6,1216312,1314000,1395,1272,605,0.4337,-0.0885
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,50,19,North East Region,LH,17,2019-07-26,517,635,118,0.229,7,751968,775000,1455,1220,195,0.1336,-0.1615
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,51,19,North East Region,LH,17,2019-11-17,1066,1249,183,0.172,8,1401960,1491930,1316,1195,492,0.3737,-0.0918
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,52,19,North East Region,LH,17,2019-04-30,603,689,86,0.143,9,838656,902000,1391,1309,736,0.5287,-0.0589
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,53,19,North East Region,LH,17,2019-08-13,463,581,118,0.256,5,642560,678000,1388,1166,299,0.2156,-0.1598
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,55,19,North East Region,LH,17,2019-11-21,517,635,118,0.229,8,715070,746760,1384,1176,268,0.1934,-0.1504
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,56,19,North East Region,LH,17,2019-11-01,517,635,118,0.229,8,723552,741000,1400,1167,147,0.1052,-0.1668
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,57,19,North East Region,LH,17,2018-10-08,463,581,118,0.256,13,632220,670000,1366,1153,319,0.2336,-0.1561
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,58,19,North East Region,LH,17,2019-03-03,614,732,118,0.193,14,825976,871000,1346,1190,380,0.2825,-0.1161
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,59,19,North East Region,LH,17,2021-02-21,915,1087,172,0.188,13,1301216,1372112,1422,1262,412,0.2895,-0.1126
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,60,19,North East Region,LH,17,2019-09-13,1109,1292,183,0.165,13,1429680,1480000,1290,1146,275,0.2132,-0.1115
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,61,19,North East Region,LH,17,2018-07-05,614,732,118,0.193,14,845420,896000,1378,1224,427,0.31,-0.1116
newsale,RIVERFRONT RESIDENCES,51 HOUGANG AVENUE 7,62,19,North East Region,LH,17,2018-07-06,463,581,118,0.256,16,661254,691000,1429,1189,251,0.1758,-0.1679
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,63,19,North East Region,LH,17,2020-06-23,915,1087,172,0.188,3,1307328,1369000,1429,1259,358,0.2506,-0.1187
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,64,19,North East Region,LH,17,2018-07-05,721,861,140,0.194,13,953344,1001000,1322,1162,341,0.2576,-0.1206
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,65,19,North East Region,LH,17,2018-08-06,721,861,140,0.194,12,957610,1016000,1328,1180,417,0.3143,-0.1114
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,66,19,North East Region,LH,17,2020-08-01,915,1087,172,0.188,3,1310496,1367000,1432,1257,328,0.2291,-0.1221
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,67,19,North East Region,LH,17,2019-11-04,915,1087,172,0.188,10,1289092,1334000,1409,1227,261,0.1851,-0.1291
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,68,19,North East Region,LH,17,2019-03-05,614,732,118,0.193,16,850776,931000,1387,1272,678,0.4886,-0.0827
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,69,19,North East Region,LH,17,2018-07-06,614,732,118,0.193,16,851576,902000,1388,1232,426,0.3068,-0.1121
newsale,RIVERFRONT RESIDENCES,53 HOUGANG AVENUE 7,70,19,North East Region,LH,17,2019-07-23,915,1087,172,0.188,12,1267882,1310000,1386,1205,245,0.1765,-0.1305
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,71,19,North East Region,LH,17,2018-07-06,517,635,118,0.229,16,739022,778000,1430,1225,329,0.2301,-0.1435
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,72,19,North East Region,LH,17,2018-08-17,1109,1292,183,0.165,13,1449984,1531000,1308,1185,443,0.3385,-0.0937
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,73,19,North East Region,LH,17,2020-07-15,1109,1292,183,0.165,4,1473440,1543000,1329,1195,380,0.286,-0.1011
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,74,19,North East Region,LH,17,2019-06-04,721,861,140,0.194,5,967680,1030000,1342,1196,445,0.3319,-0.1086
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,75,19,North East Region,LH,17,2019-01-11,721,861,140,0.194,15,965184,1029000,1338,1195,456,0.3408,-0.1071
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,76,19,North East Region,LH,17,2021-01-25,1485,1711,226,0.152,7,2087270,2217112,1405,1295,574,0.4088,-0.0781
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,77,19,North East Region,LH,17,2018-07-05,1679,1905,226,0.135,7,2147824,2270000,1279,1191,540,0.4226,-0.0685
newsale,RIVERFRONT RESIDENCES,55 HOUGANG AVENUE 7,78,19,North East Region,LH,17,2018-07-05,614,721,108,0.175,16,850776,902000,1387,1251,476,0.3432,-0.098
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,79,19,North East Region,LH,17,2018-07-05,1109,1292,183,0.165,6,1464604,1503000,1321,1164,210,0.1588,-0.1192
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,80,19,North East Region,LH,17,2018-10-21,721,861,140,0.194,15,957440,1005000,1328,1167,340,0.256,-0.1209
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,81,19,North East Region,LH,17,2018-07-05,721,861,140,0.194,16,973886,1005000,1350,1167,222,0.1647,-0.1357
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,82,19,North East Region,LH,17,2018-08-03,1485,1711,226,0.152,10,1989060,2090000,1339,1221,447,0.3335,-0.088
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,83,19,North East Region,LH,17,2018-08-03,1485,1711,226,0.152,10,1967240,2070000,1324,1209,455,0.3433,-0.0867
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,85,19,North East Region,LH,17,2020-03-05,517,635,118,0.229,5,749952,799000,1452,1258,414,0.2854,-0.1332
newsale,RIVERFRONT RESIDENCES,57 HOUGANG AVENUE 7,86,19,North East Region,LH,17,2018-07-06,1109,1292,183,0.165,8,1404396,1450000,1267,1123,249,0.1967,-0.1138
newsale,RIVERTREES RESIDENCES,21 FERNVALE CLOSE,03,28,North East Region,LH,22,2016-10-06,1119,1270,151,0.135,8,1234824,1279780,1103,1008,298,0.2705,-0.0866
newsale,RIVERTREES RESIDENCES,23 FERNVALE CLOSE,07,28,North East Region,LH,20,2017-01-01,947,1087,140,0.148,7,1004255,1035100,1060,952,220,0.2079,-0.102
newsale,RIVERTREES RESIDENCES,23 FERNVALE CLOSE,10,28,North East Region,LH,20,2016-07-17,1119,1270,151,0.135,3,1253519,1296180,1120,1020,283,0.2528,-0.0886
newsale,RIVERTREES RESIDENCES,25 FERNVALE CLOSE,12,28,North East Region,LH,20,2015-05-12,1206,1410,205,0.17,6,1336270,1391600,1108,987,271,0.2441,-0.1096
newsale,RIVERTREES RESIDENCES,25 FERNVALE CLOSE,14,28,North East Region,LH,20,2015-01-02,1206,1410,205,0.17,4,1305363,1374380,1083,975,337,0.3117,-0.0998
newsale,RIVERTREES RESIDENCES,27 FERNVALE CLOSE,15,28,North East Region,LH,20,2016-10-05,1119,1270,151,0.135,4,1246860,1287980,1114,1014,273,0.245,-0.0896
newsale,RIVERTREES RESIDENCES,27 FERNVALE CLOSE,17,28,North East Region,LH,20,2015-08-11,1119,1270,151,0.135,5,1234953,1280000,1103,1008,299,0.271,-0.0865
newsale,RIVERTREES RESIDENCES,29 FERNVALE CLOSE,19,28,North East Region,LH,22,2016-12-03,947,1216,269,0.284,9,1063493,1114800,1123,917,191,0.1698,-0.1837
newsale,RIVERTREES RESIDENCES,29 FERNVALE CLOSE,20,28,North East Region,LH,22,2016-11-22,1119,1238,118,0.106,13,1238740,1276653,1107,1031,320,0.2894,-0.068
newsale,RIVERTREES RESIDENCES,29 FERNVALE CLOSE,23,28,North East Region,LH,22,2016-08-27,1119,1238,118,0.106,8,1231596,1277160,1100,1032,385,0.3498,-0.0622
newsale,RYMDEN 77,77 LORONG H TELOK KURAU,02,15,East Region,FH,5,2022-09-09,904,1313,409,0.452,4,1643506,1886300,1818,1436,594,0.3266,-0.2098
newsale,RYMDEN 77,77 LORONG H TELOK KURAU,04,15,East Region,FH,5,2022-05-05,1152,1539,388,0.336,3,2061965,2270300,1790,1475,538,0.3003,-0.1761
newsale,SANCTUARY@NEWTON,2 SURREY ROAD,03,11,Central Region,FH,15,2025-08-12,807,1023,215,0.267,10,2342104,2865060,2901,2802,2429,0.8373,-0.0342
newsale,SANT RITZ,1 PHENG GECK AVENUE,15,13,Central Region,LH,19,2016-05-07,1055,1518,463,0.439,7,1402812,1802196,1330,1187,863,0.6489,-0.1071
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,01,16,East Region,LH,15,2025-03-02,1119,1292,172,0.154,8,2407348,2580000,2150,1997,1003,0.4662,-0.0712
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,04,16,East Region,LH,15,2023-07-09,904,1055,151,0.167,12,1903220,2000000,2105,1896,642,0.3051,-0.0993
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,06,16,East Region,LH,15,2023-01-14,764,883,118,0.155,12,1649376,1742000,2158,1974,782,0.3624,-0.0855
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,07,16,East Region,LH,15,2023-01-15,753,861,108,0.143,12,1592854,1716000,2114,1993,1144,0.5412,-0.0574
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,08,16,East Region,LH,15,2023-01-14,463,570,108,0.233,12,1071648,1166000,2315,2044,877,0.3786,-0.1172
newsale,SCENECA RESIDENCE,26 TANAH MERAH KECHIL LINK,09,16,East Region,LH,15,2024-07-15,1163,1367,205,0.176,6,2424280,2500000,2085,1829,370,0.1775,-0.123
newsale,SCENECA RESIDENCE,28 TANAH MERAH KECHIL LINK,15,16,East Region,LH,14,2023-01-14,463,570,108,0.233,11,1037312,1128000,2241,1977,843,0.3759,-0.1177
newsale,SCENECA RESIDENCE,28 TANAH MERAH KECHIL LINK,16,16,East Region,LH,14,2023-01-14,689,797,108,0.156,11,1462272,1583000,2123,1987,1122,0.5284,-0.0637
newsale,SCENECA RESIDENCE,28 TANAH MERAH KECHIL LINK,17,16,East Region,LH,14,2023-01-14,764,883,118,0.155,8,1619628,1700000,2119,1926,679,0.3203,-0.0912
newsale,SCENECA RESIDENCE,28 TANAH MERAH KECHIL LINK,18,16,East Region,LH,14,2023-04-10,753,861,108,0.143,10,1620430,1740000,2151,2021,1111,0.5165,-0.0604
newsale,SCENECA RESIDENCE,28 TANAH MERAH KECHIL LINK,19,16,East Region,LH,14,2023-11-09,904,1055,151,0.167,6,1952282,2000000,2159,1896,317,0.1467,-0.1219
newsale,SEASIDE RESIDENCES,10 SIGLAP LINK,03,15,East Region,LH,27,2017-04-22,829,980,151,0.182,22,1539416,1652310,1857,1687,749,0.4034,-0.0918
newsale,SEASIDE RESIDENCES,10 SIGLAP LINK,04,15,East Region,LH,27,2017-04-22,764,915,151,0.197,26,1405982,1534500,1840,1677,853,0.4636,-0.0884
newsale,SEASIDE RESIDENCES,10 SIGLAP LINK,05,15,East Region,LH,27,2017-04-22,506,689,183,0.362,26,968221,1080090,1914,1568,611,0.3194,-0.1808
newsale,SEASIDE RESIDENCES,10 SIGLAP LINK,06,15,East Region,LH,27,2017-04-22,786,936,151,0.192,23,1433623,1572120,1824,1679,919,0.5037,-0.0799
newsale,SEASIDE RESIDENCES,12 SIGLAP LINK,10,15,East Region,LH,27,2017-08-24,592,775,183,0.309,25,1110720,1172000,1876,1512,335,0.1785,-0.194
newsale,SEASIDE RESIDENCES,12 SIGLAP LINK,11,15,East Region,LH,27,2017-10-20,1087,1302,215,0.198,26,1843420,2043000,1696,1569,927,0.5467,-0.0749
newsale,SEASIDE RESIDENCES,12 SIGLAP LINK,15,15,East Region,LH,27,2017-04-22,1206,1475,269,0.223,16,2172613,2369070,1802,1607,730,0.4051,-0.1086
newsale,SEASIDE RESIDENCES,12 SIGLAP LINK,16,15,East Region,LH,27,2017-04-22,560,732,172,0.308,24,1061244,1158300,1896,1582,564,0.2972,-0.1654
newsale,SEASIDE RESIDENCES,16 SIGLAP LINK,23,15,East Region,LH,27,2021-02-23,592,775,183,0.309,3,1252944,1294940,2116,1671,229,0.1084,-0.2105
newsale,SEASIDE RESIDENCES,18 SIGLAP LINK,30,15,East Region,LH,27,2021-01-18,592,775,183,0.309,6,1234400,1260000,2085,1626,140,0.0671,-0.2203
newsale,SEVENTY SAINT PATRICK'S,86 ST. PATRICK'S ROAD,48,15,East Region,FH,5,2015-09-24,1184,1346,161,0.136,4,1935556,1991880,1635,1480,349,0.2134,-0.0944
newsale,SEVENTY SAINT PATRICK'S,88 ST. PATRICK'S ROAD,54,15,East Region,FH,5,2015-12-11,1184,1346,161,0.136,3,1918208,1981820,1620,1473,394,0.2432,-0.0908
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,30,14,Central Region,LH,18,2017-07-15,667,829,161,0.242,17,979456,1069100,1468,1290,555,0.3783,-0.1211
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,31,14,Central Region,LH,18,2017-10-14,958,1130,172,0.18,17,1423770,1531300,1486,1355,624,0.4201,-0.0884
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,32,14,Central Region,LH,18,2018-07-09,958,1130,172,0.18,11,1335910,1617200,1394,1431,1633,1.1713,0.0261
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,39,14,Central Region,LH,18,2018-01-01,958,1130,172,0.18,8,1342700,1522200,1402,1347,1042,0.7436,-0.0391
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,41,14,Central Region,LH,18,2017-07-04,667,829,161,0.242,5,950875,1068000,1425,1289,725,0.5091,-0.0956
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,42,14,Central Region,LH,18,2017-04-07,667,829,161,0.242,11,949440,1068000,1423,1289,734,0.5161,-0.0943
newsale,SIMS URBAN OASIS,10 SIMS DRIVE,43,14,Central Region,LH,18,2017-08-19,667,829,161,0.242,3,948600,1107300,1421,1336,983,0.6915,-0.0601
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,45,14,Central Region,LH,15,2017-02-27,463,614,151,0.326,3,733444,771000,1585,1257,249,0.1573,-0.207
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,47,14,Central Region,LH,15,2017-09-18,710,883,172,0.242,9,1065741,1169800,1500,1325,604,0.4027,-0.1165
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,48,14,Central Region,LH,15,2017-03-04,463,614,151,0.326,3,710640,750000,1535,1222,261,0.1701,-0.2038
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,49,14,Central Region,LH,15,2017-05-29,484,657,172,0.356,3,743702,822000,1535,1252,455,0.2961,-0.1846
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,50,14,Central Region,LH,15,2017-05-29,484,657,172,0.356,11,734552,822000,1516,1252,508,0.3348,-0.1745
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,52,14,Central Region,LH,15,2017-06-05,484,657,172,0.356,3,743663,822000,1535,1252,455,0.2963,-0.1846
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,53,14,Central Region,LH,15,2017-09-15,710,883,172,0.242,3,998400,1110800,1405,1258,653,0.4644,-0.1045
newsale,SIMS URBAN OASIS,12 SIMS DRIVE,55,14,Central Region,LH,15,2017-07-21,700,872,172,0.246,13,1034898,1108100,1479,1271,425,0.2874,-0.1408
newsale,SIMS URBAN OASIS,16 SIMS DRIVE,56,14,Central Region,LH,18,2017-10-28,1206,1539,334,0.277,11,1662780,2037900,1379,1324,1124,0.8151,-0.0401
newsale,SIMS URBAN OASIS,16 SIMS DRIVE,57,14,Central Region,LH,18,2018-03-03,1033,1324,291,0.281,4,1580433,1820900,1529,1375,827,0.541,-0.1008
newsale,SIMS URBAN OASIS,16 SIMS DRIVE,58,14,Central Region,LH,18,2018-01-20,1033,1324,291,0.281,3,1500206,1789500,1452,1352,995,0.6856,-0.069
newsale,SIMS URBAN OASIS,16 SIMS DRIVE,59,14,Central Region,LH,18,2018-03-26,1206,1539,334,0.277,8,1737628,2161600,1441,1404,1271,0.8815,-0.0257
newsale,SIMS URBAN OASIS,18 SIMS DRIVE,61,14,Central Region,LH,18,2018-05-25,1033,1324,291,0.281,16,1655869,1919700,1602,1450,908,0.5665,-0.0952
newsale,SIMS URBAN OASIS,18 SIMS DRIVE,62,14,Central Region,LH,18,2018-03-17,1033,1324,291,0.281,15,1495962,1856800,1448,1402,1242,0.8576,-0.0313
newsale,SIMS URBAN OASIS,2 SIMS DRIVE,01,14,Central Region,LH,19,2017-07-02,667,829,161,0.242,7,962152,1069100,1442,1290,662,0.4594,-0.1053
newsale,SIMS URBAN OASIS,2 SIMS DRIVE,02,14,Central Region,LH,19,2017-07-26,818,1001,183,0.224,6,1223329,1361600,1495,1360,756,0.5053,-0.0904
newsale,SIMS URBAN OASIS,2 SIMS DRIVE,13,14,Central Region,LH,19,2017-09-28,667,829,161,0.242,3,963171,1108700,1443,1338,901,0.6245,-0.0731
newsale,SIMS URBAN OASIS,2 SIMS DRIVE,14,14,Central Region,LH,19,2017-08-06,667,829,161,0.242,8,959863,1108700,1438,1338,922,0.6409,-0.07
newsale,SIMS URBAN OASIS,2 SIMS DRIVE,17,14,Central Region,LH,19,2017-07-01,667,829,161,0.242,5,951754,1069100,1426,1290,727,0.5096,-0.0955
newsale,SIMS URBAN OASIS,4 SIMS DRIVE,18,14,Central Region,LH,19,2017-12-06,990,1173,183,0.185,12,1429274,1646900,1443,1404,1189,0.824,-0.0274
newsale,SIMS URBAN OASIS,4 SIMS DRIVE,19,14,Central Region,LH,19,2017-11-11,990,1173,183,0.185,10,1471827,1684800,1486,1436,1164,0.7831,-0.0338
newsale,SIMS URBAN OASIS,6 SIMS DRIVE,22,14,Central Region,LH,18,2017-04-05,958,1184,226,0.236,14,1336738,1461000,1395,1234,550,0.394,-0.1157
newsale,SIMS URBAN OASIS,6 SIMS DRIVE,24,14,Central Region,LH,18,2018-05-17,958,1184,226,0.236,14,1514197,1777900,1581,1502,1167,0.7381,-0.05
newsale,SIMS URBAN OASIS,6 SIMS DRIVE,25,14,Central Region,LH,18,2018-10-29,1442,1744,301,0.209,9,2310384,2498000,1602,1433,623,0.3886,-0.1057
newsale,SIMS URBAN OASIS,8 SIMS DRIVE,26,14,Central Region,LH,18,2018-10-31,1733,2034,301,0.174,11,2559679,2848000,1477,1400,957,0.6477,-0.0522
newsale,SIMS URBAN OASIS,8 SIMS DRIVE,27,14,Central Region,LH,18,2017-10-21,958,1184,226,0.236,14,1445342,1537100,1509,1298,406,0.2691,-0.1395
newsale,SIMS URBAN OASIS,8 SIMS DRIVE,29,14,Central Region,LH,18,2018-02-03,958,1184,226,0.236,6,1351141,1651600,1410,1395,1329,0.9425,-0.011
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,01,16,East Region,LH,17,2022-09-07,1087,1302,215,0.198,12,2350268,2475000,2162,1900,579,0.268,-0.121
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,02,16,East Region,LH,17,2024-09-10,1087,1302,215,0.198,5,2367552,2513000,2178,1929,676,0.3102,-0.114
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,03,16,East Region,LH,17,2022-09-08,893,1087,194,0.217,15,1902300,2016000,2129,1854,587,0.2756,-0.1291
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,04,16,East Region,LH,17,2022-09-07,657,850,194,0.295,15,1461312,1588000,2226,1867,654,0.2938,-0.1609
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,05,16,East Region,LH,17,2022-09-07,893,1087,194,0.217,15,1896660,2016000,2123,1854,616,0.2901,-0.1265
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,06,16,East Region,LH,17,2022-09-07,743,904,161,0.217,15,1665024,1770000,2242,1958,650,0.29,-0.1268
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,07,16,East Region,LH,17,2022-09-07,689,840,151,0.219,15,1554192,1653000,2256,1969,656,0.2906,-0.1273
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,08,16,East Region,LH,17,2022-09-07,689,840,151,0.219,15,1549032,1648000,2249,1963,657,0.2921,-0.1271
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,09,16,East Region,LH,17,2022-09-07,1302,1572,269,0.207,6,2834536,3000000,2176,1909,615,0.2825,-0.1229
newsale,SKY EDEN@BEDOK,1 BEDOK CENTRAL,10,16,East Region,LH,17,2023-02-14,1087,1302,215,0.198,7,2388880,2512000,2197,1929,572,0.2603,-0.1223
newsale,SKY EVERTON,50 EVERTON ROAD,04,02,Central Region,FH,23,2019-11-25,463,592,129,0.279,15,1232912,1312000,2664,2216,612,0.2299,-0.168
newsale,SKY EVERTON,50 EVERTON ROAD,07,02,Central Region,FH,23,2019-06-23,463,592,129,0.279,15,1232448,1312000,2663,2216,616,0.2313,-0.1677
newsale,SORA,72 YUAN CHING ROAD,04,22,West Region,LH,11,2026-02-27,936,1119,183,0.195,3,2227056,2393000,2378,2138,907,0.3813,-0.1011
